date,Age
229496,13
229508,9
229497,2
229498,7
229499,12
229500,12
229501,6
229502,9
229532,13
229531,7
229530,10
229529,7
229672,11
229673,10
229674,1
229675,10
229595,10
229593,13
229705,11
229523,12
229512,8
229513,4
229514,6
229515,10
229516,8
229517,10
229518,13
229519,13
229520,13
229521,12
229522,9
229524,4
229510,5
229525,8
229526,4
229527,3
229528,6
229503,8
229504,4
229505,5
229590,6
229567,4
229565,6
229539,10
229551,13
229540,13
229541,8
229542,10
229543,13
229544,3
229545,3
229546,10
229547,13
229548,2
229549,11
229550,13
229552,10
229564,8
229553,9
229554,9
229555,3
229556,10
229557,3
229558,2
229559,4
229560,11
229591,7
229589,9
229506,3
229588,9
229507,3
229536,8
229538,7
229592,9
229579,9
229568,10
229569,9
229570,11
229571,10
229572,11
229573,11
229574,9
229575,12
229576,3
229577,10
229578,13
229580,11
229566,7
229581,13
229582,10
229583,10
229584,9
229585,9
229586,10
229587,4
229671,13
229669,12
229638,8
229618,9
229606,7
229608,13
229620,12
229609,13
229610,1
229611,8
229612,13
229613,2
229614,11
229615,13
229616,10
229617,10
237394,12
229668,10
237399,11
229619,7
229648,9
237408,13
229650,12
237411,10
229594,10
229691,13
237418,13
237422,12
237424,8
229680,13
229605,9
229604,11
229603,11
229602,12
237549,10
229639,12
237553,12
229640,13
237439,10
237434,8
229641,1
229642,12
229643,11
237275,5
229644,8
229645,9
237291,3
229646,10
229647,12
229623,10
229621,9
229649,13
229607,8
229596,13
229597,8
229598,9
229599,9
229600,8
229601,11
237426,12
229681,10
237428,9
238019,10
229699,3
229700,13
229701,9
229702,6
229703,11
229679,12
229677,8
229651,13
229663,4
229652,9
229653,5
229654,8
229655,9
229656,10
229657,7
229658,13
229659,12
229660,2
229661,10
229662,13
229664,9
229676,5
229665,11
229666,9
229667,9
229698,10
229697,13
229682,10
237374,6
237432,12
229683,7
229684,8
237391,13
237389,6
237339,7
237340,9
229685,12
229686,4
229687,4
237365,9
229688,10
237368,8
229689,10
229690,10
229692,11
229678,12
237378,8
237379,11
229693,13
229694,3
229695,5
237386,12
237387,11
229696,5
228728,9
228726,9
238391,13
230023,9
229955,8
229984,7
229986,13
230040,10
230027,7
230016,5
230017,3
230018,8
230019,11
230020,12
230021,13
230022,12
230024,8
230038,13
230025,7
230026,2
230028,12
230014,10
230029,13
230030,12
230031,5
230032,8
230033,12
230034,8
230035,8
230036,3
229954,10
229953,13
229952,5
229951,7
229982,8
229983,2
229959,1
229957,10
229985,10
229943,13
229932,9
229933,1
229934,3
229935,6
229936,9
229937,3
229938,3
229939,5
229940,6
229941,9
229942,13
229944,10
229956,6
229945,10
229946,12
229947,11
229948,3
229949,7
229950,4
230037,12
230039,9
230087,12
230306,10
230376,6
230307,12
230296,8
230297,10
230298,9
230299,1
230300,11
230301,10
230302,8
230303,12
230304,11
230305,9
230308,13
230015,9
230294,13
230309,9
230310,9
230311,10
230312,4
230313,12
230314,13
230315,12
230316,4
230317,10
230318,12
230319,13
230154,5
230152,12
230011,9
230010,11
230013,9
229987,9
229999,12
229988,9
229989,13
229990,13
229991,10
229992,13
229993,12
229994,13
229995,13
229996,3
229997,13
229998,10
230000,12
230012,3
230001,12
230002,11
230003,7
230004,4
230005,12
230006,1
230007,7
230008,11
230009,7
229981,7
229980,10
229979,9
230130,11
230062,6
230063,7
230064,11
230065,8
230066,5
230067,6
230096,10
230098,7
230042,12
230139,8
230128,2
230129,7
230131,10
229978,13
230132,6
230133,2
230134,3
230135,4
230136,6
230137,1
230138,4
230140,11
230126,9
230141,11
230142,13
230143,8
230061,12
230060,11
230059,6
230058,12
230089,12
230090,8
230091,11
230092,7
230093,13
230094,11
230095,4
230071,12
230069,4
230097,9
230055,12
230044,13
230045,7
230046,13
230047,9
230048,9
230049,2
230050,8
230051,9
230052,11
230053,7
230054,7
230056,12
230068,7
230057,10
230144,5
230145,10
230146,7
230119,10
230121,9
230122,13
230123,10
230043,6
230041,10
230153,10
229971,6
229960,7
229961,8
229962,5
229963,1
229964,7
229965,4
229966,7
229967,7
229968,7
229969,8
229970,7
229972,7
229958,7
229973,7
229974,9
229975,13
229976,3
229977,10
230120,5
230118,12
230147,9
230117,10
230148,3
230149,8
230150,10
230151,10
230127,5
230125,3
230099,9
230111,6
230100,4
230101,4
230102,13
230103,7
230104,9
230105,9
230106,4
230107,4
230108,6
230109,6
230110,9
230112,3
230124,4
230113,2
230114,8
230115,4
230116,4
230295,10
230293,13
230321,11
230258,13
230246,13
230247,12
230248,9
230249,12
230250,8
230252,3
230238,10
230253,8
230254,12
230255,10
230256,11
230257,10
230259,13
230159,8
230260,8
230261,12
230262,8
230263,12
230239,7
230237,9
230211,13
230223,7
230212,12
230213,7
230214,12
230215,6
230245,11
230244,10
230243,2
230242,10
230161,13
230162,10
230163,9
230164,7
230165,10
230166,12
230168,6
230180,10
230169,13
230170,10
230171,11
230172,13
230173,1
230174,11
230175,9
230176,6
230177,12
230178,9
230179,4
230208,10
230210,6
230264,7
230251,10
230240,3
230241,6
230216,3
230217,11
230218,9
231424,2
231426,6
231427,2
231428,8
231429,3
231430,7
231431,8
231432,7
231433,6
231434,12
231435,9
231436,10
231437,4
231438,10
231439,9
231440,13
231441,8
231416,6
231415,7
231414,10
231400,1
231389,12
231390,10
231391,7
231392,4
231393,8
231425,2
231423,9
230219,4
231422,3
230220,10
230221,11
230222,12
230224,10
230236,3
230225,3
230226,11
230227,13
230228,11
230229,13
230230,2
230231,10
230232,12
230233,13
230234,3
230235,13
230825,11
230827,5
231723,3
230828,13
231417,7
231418,7
231419,1
231420,6
231421,10
230160,9
230158,3
230279,5
230365,8
230353,5
230354,7
230355,8
230356,13
230357,12
230358,7
230359,10
230360,10
230361,2
230362,10
230364,13
230350,13
230366,10
230157,10
230367,13
230368,12
230369,13
230370,9
230371,8
230372,7
230373,10
230374,7
230375,7
230351,10
230349,4
230323,10
230352,9
230363,2
230266,13
230322,10
230268,7
230269,10
230270,7
230271,13
230272,8
230273,9
230274,9
230275,13
230276,3
230277,10
230278,7
230280,12
230292,11
230281,1
230282,9
230283,2
230284,9
230285,13
230286,6
230287,9
230288,2
230289,12
230290,9
230291,13
230320,12
230335,6
230324,9
230325,10
230186,1
230188,5
230189,8
230190,4
230191,13
230192,10
230193,13
230194,13
230196,11
230182,5
230197,9
230198,5
230199,4
230200,13
230201,11
230202,13
230203,8
230204,12
230205,10
230206,10
230207,7
230183,12
230181,7
230209,9
230167,4
230156,3
230187,5
230185,8
230326,12
230184,13
230327,13
230328,3
230329,13
230330,7
230331,8
230332,12
230333,9
230334,12
230336,13
230348,10
230337,5
230338,12
230339,10
230340,10
230341,8
230342,6
230343,9
230344,7
230345,13
230346,9
230347,7
230267,10
230265,10
230155,9
230195,12
230088,13
230086,7
231395,5
230396,8
230384,10
230385,10
230386,13
230387,6
230388,13
230389,2
230390,10
230392,13
230404,13
230393,9
230394,8
230395,9
230397,8
230467,13
230398,8
230399,9
230400,5
230401,5
230402,8
230403,4
230432,11
230434,13
230488,13
230475,1
230464,5
230465,9
230383,13
230382,9
230381,4
230380,9
230411,1
230412,1
230413,1
230414,10
230415,10
230416,12
230417,7
230418,8
230420,8
230406,13
230421,7
230422,9
230423,13
230424,9
230425,9
230426,12
230427,11
230428,13
230429,8
230430,13
230431,4
230407,12
230405,13
230433,10
230391,11
230466,12
230468,9
230085,10
230455,8
230443,9
230444,7
230445,11
230446,2
230448,11
230460,11
230449,3
230450,4
230451,10
230452,5
230453,7
230454,10
230456,10
230469,5
230457,11
230458,9
230459,4
230601,12
230602,4
230603,10
230756,11
230745,9
230746,10
230747,8
230748,6
230749,13
230442,4
230441,8
230440,9
230439,13
230470,11
230471,13
230472,13
230473,5
230474,8
230476,10
230462,12
230477,13
230478,11
230479,13
230480,5
230481,12
230482,12
230483,6
230484,11
230485,7
230486,10
230487,8
230463,2
230461,3
230435,8
230447,10
230436,9
230437,12
230438,8
230410,13
230409,9
230408,4
230504,10
230503,12
230492,4
230493,7
230494,12
230495,3
230496,13
230497,10
230498,3
230499,13
230500,8
230501,11
230502,9
230516,13
230419,8
230505,10
230506,13
230507,13
230508,12
230509,8
230510,12
230511,11
230512,13
230513,12
230514,6
230515,12
230545,3
230517,12
230518,13
230519,13
230544,3
230826,4
230520,7
230521,13
230522,12
230523,13
230524,8
230525,8
230526,9
230527,8
230528,4
230529,5
230530,7
230531,10
230532,5
230533,10
230534,3
230535,6
230536,6
230537,2
230538,5
230539,1
230540,5
230541,5
230542,11
230543,12
230546,2
230547,8
230588,6
230549,9
230551,1
230552,8
230553,1
230554,1
230555,10
230556,3
230557,11
230558,4
230559,8
230561,8
230573,11
230562,10
230563,7
230564,8
230565,9
230566,1
230567,11
230568,10
230569,12
230570,2
230571,6
230572,8
230491,13
230490,7
230489,8
230550,11
230560,8
230577,3
230548,7
230578,4
230579,8
230580,1
230581,10
230582,12
230583,6
230584,12
230585,11
230586,12
230587,9
230589,13
230575,5
230590,11
230591,7
230592,11
230593,11
230594,12
230595,13
230596,12
230597,12
230598,5
230599,2
230600,13
230576,5
230574,7
230750,7
230751,10
230752,13
230659,3
230618,12
230619,1
230620,5
230621,8
230622,3
230623,10
230624,8
230625,11
230626,8
230627,10
230628,4
230657,4
230713,1
230643,9
230700,12
230689,11
230690,10
230691,8
230692,8
230693,13
230694,6
230695,9
230696,7
230697,13
230698,11
230699,13
230629,4
230617,13
230615,6
230614,10
230631,6
230646,5
230647,8
230648,10
230649,13
230650,9
230651,8
230652,8
230653,13
230654,10
230655,8
230656,1
230632,9
230630,7
230658,7
230616,2
230605,10
230606,8
230607,8
230608,3
230609,8
230610,6
230611,12
230612,11
230613,4
230701,10
230687,13
230702,5
230675,11
230677,5
230678,4
230679,9
230680,12
230681,8
230682,5
230683,8
230684,6
230379,13
230378,5
230377,6
230083,9
230072,9
230073,9
230074,13
230075,12
230076,12
230077,9
230078,12
230079,11
230080,13
230081,11
230082,1
230084,10
230070,7
230676,6
230674,13
230703,10
230685,11
230704,10
230705,9
230706,1
230707,4
230708,10
230709,1
230710,13
230711,2
230712,13
230688,10
230686,8
230660,4
230672,11
230661,7
230662,5
230663,10
230664,5
230665,6
230666,4
230667,13
230668,3
230669,4
230670,9
230671,4
230673,9
230645,4
230642,9
230753,9
230739,13
230727,9
230729,11
230741,12
230730,9
230731,6
230732,12
230733,10
230734,8
230735,9
230736,5
230737,10
230738,2
230740,11
230641,8
230769,13
230771,10
230715,11
230812,4
230801,7
230802,8
230803,11
230804,11
230805,10
230806,8
230807,11
233899,11
230726,10
230725,6
230724,6
230723,5
230754,12
230755,3
230757,10
230743,8
230758,10
230759,11
230760,8
230761,10
230762,5
230763,7
230764,7
230765,3
230766,11
230767,5
230768,3
230744,7
230742,8
230770,8
230728,7
230717,11
230718,5
230719,9
230720,7
230721,2
230722,10
230808,5
233905,9
230809,7
230782,11
230785,11
230797,12
230786,4
230787,8
230788,2
230789,7
230790,8
230791,8
230792,6
230793,12
230794,6
230795,6
230796,1
230716,12
230714,13
230604,13
230644,8
230633,5
230634,6
230635,10
230636,6
230637,7
230638,6
230639,8
230640,3
230783,12
230781,5
230810,13
230780,7
230811,9
230813,13
230799,9
230814,13
230815,11
230816,11
230817,10
230818,13
230819,9
230820,6
230821,11
230822,11
230823,9
230824,8
230800,13
230798,11
230772,12
230784,11
230773,12
230774,5
230775,8
230776,1
230777,10
230778,13
230779,12
231394,3
231396,9
239330,12
230904,4
230892,9
230893,12
230894,6
230895,11
230897,12
230909,9
230898,8
230899,11
230900,8
230901,12
230902,13
230903,7
230905,6
231199,6
230906,9
230907,9
230908,11
231049,8
231051,10
231273,7
231204,12
231193,9
231194,7
231195,7
231196,10
231197,13
230891,9
230890,10
230889,11
230888,7
230919,3
230920,10
230921,7
230922,11
230923,4
230925,6
230911,8
230926,6
230927,1
230928,10
230929,9
230930,11
230931,7
230932,10
230933,10
230934,10
230935,10
230936,9
230912,12
230910,10
230884,10
230896,11
230885,8
230886,12
230887,10
231198,9
231200,9
231036,3
231187,3
231175,3
231177,6
231189,1
231178,13
231179,10
231180,10
231181,11
231182,4
231183,9
231184,7
231185,8
231186,8
231188,12
231201,5
231217,8
231219,7
231163,6
231260,3
231249,2
231250,9
231251,12
231252,10
231253,12
231254,8
231255,6
231256,12
231174,8
231173,2
231172,5
231171,5
231202,7
231203,9
231205,2
231191,10
231206,8
231207,12
231208,11
231209,7
231210,1
231211,7
231212,9
231213,9
231214,13
231215,4
231216,12
231192,12
231190,6
231218,8
231176,13
231165,6
231166,11
231167,8
231168,11
231169,7
231170,4
230918,9
230917,11
230916,8
231011,13
230999,11
231000,5
231001,13
231002,9
231003,9
231004,12
231005,12
231006,13
231007,10
231009,13
231021,8
231010,10
231012,6
230915,12
231013,11
231014,5
231015,13
231016,13
231017,8
231018,5
231019,6
231020,9
230940,8
230938,10
231050,3
230868,9
230998,10
230997,11
231008,10
230996,5
231026,7
231027,11
231028,13
231029,11
231030,4
231031,3
231032,8
231033,7
231034,3
231035,3
231037,6
231023,9
231038,7
231039,8
231040,6
231041,5
231042,5
231043,12
231044,12
231045,1
231046,5
231047,2
231048,3
231024,3
231022,6
230857,6
230858,9
230859,5
230832,4
230834,8
230835,7
230836,5
230837,11
230838,8
230839,12
230841,8
230853,13
230842,13
230843,11
230844,6
230845,11
230846,7
230847,2
230848,10
230849,10
230850,1
230851,9
230852,10
230881,7
230883,8
230937,2
230924,9
230913,11
230914,11
230833,12
230831,11
230860,12
230830,5
230861,9
230862,7
230863,8
230864,9
230865,4
230866,12
230867,12
230869,6
230855,4
230870,4
230871,10
230872,7
230873,2
230874,7
230875,10
230876,12
230877,6
230878,9
230879,9
230880,9
230856,7
230854,8
230882,9
230840,10
230829,9
231257,13
231258,9
231259,4
231107,1
231070,8
231071,11
231072,7
239879,9
231073,11
231074,13
239887,10
239888,9
231075,2
231076,10
231105,2
239858,11
231161,7
240008,11
231148,9
239862,10
231137,2
239864,8
239865,8
231138,3
239869,8
239893,10
231139,5
231140,7
231141,8
239932,11
231069,4
231068,8
231067,1
231066,12
231054,8
240011,9
231055,3
240013,13
231056,7
231057,7
240016,13
240024,11
240025,11
240027,12
240003,9
239982,13
239986,13
231058,10
231059,10
239992,13
231060,8
239996,12
239998,13
239999,9
231061,5
231062,11
231063,11
231065,9
231077,2
231142,6
231143,9
231144,9
231114,13
231115,7
231116,6
231117,5
231118,13
231119,8
231121,5
231133,8
231122,10
231123,9
231124,10
231125,10
231126,2
231127,9
231128,2
231129,10
231130,10
231131,8
231132,10
229931,13
229930,9
229929,10
229928,3
239324,8
228725,8
239327,11
239240,13
231113,10
231145,10
231112,12
231146,11
231147,9
239940,12
231149,12
231135,7
231150,10
231151,9
231152,13
231153,10
231154,8
231155,7
231156,3
231157,9
231158,11
231159,7
231160,5
231136,11
231134,11
231108,13
240030,7
231120,13
239566,11
231109,13
231110,13
231111,12
231053,8
240007,9
231261,9
239636,12
231223,8
231224,2
231225,7
231226,3
231227,7
231228,7
239623,10
239628,12
239629,9
231229,4
239633,7
239634,5
239637,10
239978,10
239644,12
239608,13
231230,3
239571,11
231231,10
231233,5
231245,5
231234,1
239582,13
231235,2
239586,13
239592,10
231222,8
239829,12
239828,12
231221,8
239831,13
239832,9
231247,11
231262,10
231263,10
231264,12
231265,7
231266,11
239839,11
239840,7
231267,2
239843,12
231268,11
239847,4
231269,2
231270,6
239848,10
231271,3
231272,6
231248,2
231246,2
239811,11
231220,10
239821,7
231232,9
239593,10
231236,9
239600,10
231079,11
231094,10
231095,9
239969,10
239970,13
231096,12
231097,9
231098,6
231099,6
239944,7
231100,4
231101,9
239948,9
239950,11
239951,11
239952,10
231102,10
239955,11
239956,8
231103,10
239957,8
231104,13
231080,13
231078,13
231106,5
231064,8
239967,11
231093,11
231237,1
231091,7
231238,9
231239,12
231240,13
231241,11
231242,9
231243,11
231244,12
231164,7
231162,6
231052,11
231092,13
231081,9
231082,7
231083,11
231084,7
231085,2
231086,4
231087,8
231088,1
231089,5
231090,12
239853,8
239857,9
239960,9
239962,12
231025,6
230939,6
231397,12
231344,12
231376,12
231377,10
231378,3
231379,11
231380,1
231381,12
231382,12
231383,8
231384,8
231360,4
231358,13
231332,8
231333,1
231347,5
231334,11
231335,4
231336,1
231337,2
231338,8
231339,10
231340,10
231341,2
231342,1
231343,8
231345,11
231357,2
231375,1
231374,12
231359,13
231373,10
231291,8
231292,13
231293,12
231294,2
231295,4
231296,2
231297,13
231298,4
231299,1
231300,12
231329,13
231331,9
231385,10
231372,1
231361,6
231362,13
231363,11
231364,4
231365,10
231366,9
231367,12
231368,8
231369,9
231370,7
231371,10
231346,11
231348,11
230995,11
231616,2
231660,3
231661,13
231662,3
231663,6
231664,12
231665,9
231641,6
231639,11
231667,7
231625,6
231614,10
231615,5
231617,3
231349,9
231618,2
231619,10
231620,2
231621,2
231622,7
231623,10
231624,3
231626,4
231638,3
231627,8
231628,4
231629,6
231659,1
231658,10
231657,1
231656,4
231350,1
231351,2
231352,2
231353,2
231354,4
231355,6
231356,9
231498,13
231499,13
231500,7
231653,10
231642,6
231643,8
231644,11
231645,6
231646,3
231647,12
231648,1
231649,12
231650,1
231651,13
231652,4
231654,2
231640,9
231655,8
231290,10
231301,11
231289,12
231496,1
231484,3
231486,12
231472,11
231487,1
231488,3
231489,2
231490,5
231491,2
231492,4
231493,10
231494,5
231495,6
231497,4
231287,13
231473,4
231471,9
231445,12
231457,10
231446,8
231447,5
231448,3
231449,10
231450,9
231451,8
231452,7
231453,7
231483,12
231482,12
231481,8
231480,8
231398,8
231399,1
231401,1
231413,5
231402,9
231403,11
231404,9
231405,13
231406,6
231407,13
231408,3
231409,13
231410,13
231411,8
231412,10
231442,5
231443,3
231444,11
231485,10
231474,13
231475,13
231476,8
231477,11
231478,5
231479,13
231454,9
231455,5
231456,7
231317,8
231318,10
231319,10
231320,10
231321,8
231322,9
231323,6
231324,7
231325,13
231326,13
231327,11
231328,3
231304,9
231302,7
231330,12
231288,8
231277,8
231278,12
231279,4
231280,11
231281,9
231282,3
231283,8
231284,11
231285,4
231286,8
231303,9
231315,13
231458,3
231314,9
231470,8
231459,12
231460,12
231461,9
231462,8
231463,8
231464,10
231465,7
231466,9
231467,8
231468,2
231469,8
231388,11
231387,2
231386,9
231316,2
231305,10
231306,6
231307,7
231308,2
231309,5
231310,4
231311,12
231312,4
231313,13
231630,7
231631,7
231632,12
231567,5
231583,8
231557,4
231569,5
231558,1
231559,3
231560,9
231561,7
231562,7
231563,6
231564,7
231565,5
231566,10
231568,7
231525,4
231570,5
231582,6
231571,11
231572,7
231573,13
231574,7
231575,3
231576,8
231577,7
231578,9
231579,3
231580,6
231585,1
231609,13
231608,13
231607,5
231556,7
231610,9
231597,8
231586,8
231587,8
231588,2
231589,8
231590,13
231591,8
231592,4
231593,2
231594,8
232261,9
231595,9
231596,1
231598,8
231584,9
231599,9
231600,9
231601,7
231602,11
231603,1
231604,6
231605,1
231606,8
231581,10
231276,13
231275,13
230994,12
230941,10
230942,6
230943,11
230944,9
230945,11
230946,9
230947,11
230948,4
230949,11
230950,12
230951,9
230953,10
230965,7
230954,10
230955,13
230956,2
230957,12
230958,11
230959,13
230960,10
230961,13
230962,6
230963,7
230964,10
230993,12
230952,4
230966,2
231274,2
230968,12
230980,4
230969,12
230970,11
230971,10
230972,13
230973,11
230974,10
230975,7
230976,2
230977,11
230978,1
230979,11
230981,9
230967,8
230982,10
230983,12
230984,12
230985,5
230986,10
230987,8
230988,7
230989,12
230990,11
230991,8
230992,9
231554,5
231524,9
231633,7
231675,8
231719,7
231720,11
231721,3
231697,7
231695,5
231669,3
231681,6
231670,7
231671,8
231672,3
231673,6
231674,11
231676,7
231523,3
231677,5
231678,12
231679,8
231680,2
231682,1
231694,9
231683,3
231684,12
231685,7
231686,7
231687,6
231688,10
231718,7
231717,4
231716,10
231715,5
231634,2
231635,11
231636,8
231637,7
231666,5
231668,7
231612,7
231709,13
231698,7
231699,5
231700,10
231701,3
231702,6
231703,11
231704,9
231705,9
231706,1
231707,9
231708,9
231710,10
231696,2
231711,11
231712,9
231713,3
231714,4
231689,8
231690,9
231691,7
231552,5
231529,2
231527,9
231555,7
231513,7
231502,8
231503,8
231504,4
231505,13
231506,7
231507,2
231508,1
231509,9
231510,6
231511,7
231512,11
231514,11
231526,13
231515,11
231516,4
231517,8
231518,1
231519,7
231520,3
231521,13
231522,10
231553,6
231551,2
231692,11
231550,6
231693,6
231613,3
231611,2
231501,11
231541,3
231530,12
231531,4
231532,5
231533,10
231534,7
231535,13
231536,10
231537,10
231538,11
231539,6
231540,13
231542,2
231528,11
231543,11
231544,8
231545,7
231546,10
231547,11
231548,10
231549,9
229217,13
240281,6
238392,8
241546,3
241496,12
241494,10
241493,3
241492,13
241505,11
241491,12
241520,13
241522,11
241552,2
241551,6
241548,10
241547,5
241545,8
241527,8
241544,3
241543,7
241542,1
241540,8
241537,6
241521,4
241536,7
241534,7
241533,10
241532,12
241530,4
241529,4
241497,8
241498,2
241499,10
241501,8
241310,4
241308,4
241307,1
241306,7
241305,12
241319,13
241272,5
241407,8
241409,10
241518,4
241517,11
241516,9
241515,6
241514,5
241513,7
241511,1
241510,3
241509,7
241508,4
241507,12
241519,1
241506,11
241504,13
241503,12
241502,11
241528,10
241526,6
240550,4
241478,5
241411,1
241428,10
241489,2
241449,10
241451,9
241487,10
241486,1
241485,3
241484,6
241482,5
241481,5
241480,10
241477,9
241525,10
241476,7
241475,12
241450,10
241474,12
241470,8
241468,2
241467,3
241465,1
241464,11
241463,11
241462,4
241461,12
241413,10
241415,6
241418,8
241419,7
241524,5
241523,13
241535,1
241408,2
241490,6
241488,5
241447,4
241446,4
241445,3
241443,4
241442,10
241440,7
241439,3
241437,10
241436,7
241432,1
241430,11
241448,12
241429,11
241427,5
241426,12
241425,12
241424,5
241422,12
241421,3
241311,5
241312,8
241314,10
241374,13
241350,12
241349,9
241348,8
241347,8
241345,3
241344,5
241342,2
241341,10
241340,8
241355,6
241339,7
241372,6
241405,8
241315,7
241403,6
241402,8
241401,8
241400,9
241399,7
241398,9
241395,7
241394,4
241393,10
241392,13
241373,5
241391,11
241351,3
241353,13
241356,8
241371,7
240545,2
240544,3
240541,4
240540,13
240539,11
240537,12
240536,4
240535,2
240534,13
240533,9
240549,12
240332,9
240966,10
240968,13
241370,13
241369,11
241368,11
241367,5
241365,7
241364,11
241363,7
241362,9
241361,11
241358,1
241357,3
241387,6
241386,6
241385,5
241282,1
241280,6
241279,13
241278,12
241277,6
241275,12
241273,3
241286,9
241336,13
241302,4
241304,10
241334,8
241333,8
241331,1
241330,7
241329,11
241328,7
241327,3
241326,8
241325,4
241324,12
241323,9
241303,11
241322,1
241318,2
241316,6
241281,8
241283,10
241384,13
241284,1
241383,7
241380,3
241379,8
241378,11
241377,5
241376,6
241375,10
241388,12
241406,6
241338,6
241335,9
241300,4
241299,7
241298,13
241297,10
241296,9
241295,13
241294,9
241293,4
241292,11
241291,10
241290,4
241301,12
241289,9
241285,1
241460,6
241459,6
241457,5
241247,11
241264,11
241263,9
241262,8
241261,3
241260,8
241259,4
241257,9
241253,6
241236,10
241252,7
241250,2
241249,5
241246,2
241231,6
241245,11
241244,7
241243,11
241242,11
241241,4
241240,12
241239,1
241251,3
241128,11
241202,7
241196,4
241155,9
241266,10
241267,12
241268,3
241237,12
241229,7
241228,1
241227,8
241225,5
241222,10
241221,4
241220,10
241219,11
241218,11
241232,11
241217,3
241215,1
241214,1
241213,8
241212,8
241211,10
241210,8
241209,8
241208,4
241207,9
241206,10
241205,11
241216,6
241203,4
241235,3
241154,4
241153,13
241152,9
241190,1
241188,7
241187,10
241186,1
241185,9
241183,10
241161,9
241181,10
241179,5
241178,7
241177,13
241176,9
241175,10
241174,13
241173,1
241172,10
241171,9
241169,8
241165,6
241180,7
240330,1
240329,12
240328,1
239603,11
239602,10
239601,9
241189,11
241191,8
241151,13
241192,6
241150,1
241149,7
241148,6
241147,13
241146,8
241145,10
241157,10
241144,11
241142,6
241141,7
241140,3
241139,7
241138,9
241136,10
241135,5
241133,12
241132,11
241131,13
241130,7
241143,8
241200,10
241158,10
241163,11
241195,8
241194,3
241230,11
241129,3
241471,10
241114,13
241089,8
241092,11
241125,13
241123,6
241122,10
241121,4
241120,6
241119,5
241118,9
241117,13
241116,4
241115,3
241090,8
241127,13
241111,5
241109,8
241108,8
241106,8
241105,4
241104,6
241103,13
241101,8
241099,11
241097,5
241096,8
241094,4
241049,12
241067,1
241051,5
241052,13
240967,13
241271,8
241269,9
241084,5
241083,12
241082,1
241081,8
241078,3
241077,4
241076,3
241075,6
241071,2
241070,1
241069,7
241088,13
241068,10
241063,13
241062,2
241061,1
241060,5
241058,10
241057,10
241056,1
241054,2
241053,6
241110,5
241126,8
241048,11
241007,10
241042,12
241041,9
241039,2
241038,4
241037,10
241036,5
241035,7
241034,11
241033,12
241030,12
241005,8
241029,2
241027,10
241026,6
241023,10
241022,7
241021,10
241019,2
241016,12
241015,13
241014,1
241010,9
241009,5
241028,7
241270,12
241043,9
241003,1
241044,1
241046,9
241000,8
240999,4
240997,4
240996,6
240994,4
240993,8
240991,1
240990,9
240989,12
240988,13
240987,11
241001,13
240986,5
240984,11
240982,6
240981,8
240980,1
240978,1
240977,11
240976,6
240975,13
240974,13
240972,8
240971,10
240985,4
240548,8
240529,10
239598,6
240930,12
240814,12
240929,8
240928,7
240927,7
240926,9
240925,13
240924,7
240923,13
240922,11
240921,4
240920,7
240918,2
240916,13
240931,6
240914,13
240913,10
240912,9
240911,13
240910,5
240907,7
240904,7
240903,13
240901,11
240900,8
240899,10
240915,8
240812,11
240659,12
240709,11
240696,1
240693,13
240695,9
240730,11
240727,13
240726,9
240723,8
240722,12
240721,13
240719,13
240717,13
240716,5
240715,13
240714,8
240694,7
240710,13
240708,13
240707,9
240706,12
240705,13
240704,11
240703,13
240701,11
240700,5
240699,3
240698,7
240898,8
240935,4
240551,8
240832,11
240849,10
240847,3
240844,7
240843,8
240842,7
240840,12
240839,13
240838,9
240837,12
240853,10
240836,13
240833,12
240829,4
240963,9
240828,13
240825,13
240823,13
240822,8
240820,13
240819,6
240817,7
240816,8
240834,12
240891,13
240854,10
240856,2
240850,2
240852,13
240890,10
240892,10
240962,8
240961,13
240960,7
240958,9
240957,4
240956,7
240955,13
240953,10
240952,12
240950,12
240934,11
240949,8
240947,12
240946,3
240945,7
240944,11
240943,7
240942,5
240940,12
240939,10
240938,13
240937,12
240936,9
240948,6
240813,8
240734,7
240679,11
240660,9
240759,8
228218,12
227058,9
227066,11
227761,13
228386,9
227593,10
240766,3
240765,2
240763,11
240762,8
240761,9
240760,9
240758,5
240661,4
240757,13
240756,6
240755,3
240768,12
240754,9
240752,6
240751,8
240749,10
240747,6
240746,11
240743,13
240742,3
228490,10
229289,6
227097,11
227057,12
228532,13
227763,8
227785,9
227770,13
227094,13
227970,8
227567,10
227754,12
227576,8
229299,9
227604,13
227588,7
229288,9
228272,6
228224,12
228509,9
228086,10
227787,11
227067,9
228426,13
228320,9
227605,3
227753,11
227592,8
228650,11
240740,12
240739,8
240738,11
240773,11
240811,7
240735,11
240733,10
240691,9
240690,12
240689,2
240688,7
240687,13
240686,9
240685,5
240684,13
240683,13
240682,13
240681,4
240692,9
240680,8
240678,5
240675,10
240674,9
240673,10
240671,9
240670,12
240665,10
240664,12
240662,9
240791,11
240775,8
240737,11
240776,9
240753,12
240736,5
240770,11
240772,9
240809,11
240808,7
240806,5
240804,9
240801,4
240799,5
240798,11
240797,12
240796,13
240795,3
240794,8
240771,12
240792,2
240789,9
240788,12
240787,11
240785,12
240782,11
240780,13
240779,8
240778,9
240889,7
240888,13
240884,13
240579,8
240602,7
240616,11
240601,13
