date,Fruits
222545,1
222567,1
222593,0
222594,1
222596,1
222597,0
222599,1
222569,1
222602,1
222543,1
222550,0
222536,1
222538,1
222540,1
222541,1
222542,0
222739,0
222737,1
222736,1
222735,0
222679,1
222692,1
222680,1
222682,1
222683,0
222684,0
222685,1
222686,1
222687,1
222688,1
222689,1
222690,0
222691,0
222724,1
222727,1
222677,1
222676,0
222675,0
222678,0
222720,0
222721,1
222722,0
222696,0
222694,0
222725,1
222666,1
222674,0
222668,0
222669,1
222670,0
222671,1
222672,1
222673,1
222664,1
222781,1
222768,0
222728,1
222790,1
222792,1
222794,0
222795,1
222766,0
222761,1
222743,0
222788,1
222729,0
222730,1
222731,1
222732,0
222733,0
222734,1
222789,1
222787,0
222770,1
222778,0
222771,1
222772,1
222773,0
222774,1
222776,1
222777,0
222779,0
222786,1
222780,0
222782,1
222763,1
222783,0
222784,0
222785,1
222600,1
222662,1
219429,1
219942,0
214428,0
219721,1
214429,1
219712,0
219706,0
219697,1
219690,0
219688,0
219754,1
219675,0
219808,1
219820,0
214430,1
219947,0
214431,1
219747,1
219752,1
219755,1
219801,1
218965,0
219379,1
219382,0
219384,0
219805,1
219803,0
219796,1
219806,1
219786,1
219779,0
219777,1
219773,0
214427,1
219762,1
219943,0
219938,0
222647,1
219925,0
219657,0
219479,0
219477,0
219475,1
219464,1
214443,0
214444,1
219460,1
219457,1
219454,1
219449,0
219495,1
219443,1
219436,0
219434,0
219663,0
214441,1
219882,1
219878,1
214432,1
219912,1
219902,1
219815,0
219891,1
219881,1
219865,0
219829,1
214434,1
219855,1
214452,1
219839,0
214435,0
214437,1
218907,1
218910,0
218913,1
214424,1
222656,0
222657,1
222658,0
222659,1
222660,0
222661,1
222635,0
222633,0
222604,1
222618,1
222605,1
222607,1
222608,1
222609,1
222610,1
222655,1
222654,1
222653,0
222642,0
222636,1
222637,1
222638,0
222639,0
222640,1
222641,1
222643,1
222651,0
222644,0
222645,1
222646,1
222648,0
222634,1
222649,1
222612,1
222613,0
222614,0
214421,1
219014,0
214418,0
219010,0
219009,1
219001,1
218998,1
218970,1
219033,0
218964,1
214422,0
218954,0
218953,1
218951,1
218946,1
219024,1
219040,1
222615,1
222622,1
222616,0
222617,1
222619,1
222632,1
222620,1
222621,0
222623,0
222631,0
222625,1
222626,1
222627,0
222628,0
222629,1
222630,1
221650,1
221649,0
221706,0
214808,0
214719,1
214715,0
214712,0
214711,1
214709,0
214701,0
214700,1
214724,0
214696,1
214761,0
214766,0
214825,1
214821,0
214815,0
214811,0
214720,1
214721,0
214722,0
214744,1
222267,1
217682,1
217676,1
214747,1
214746,1
214745,1
214733,1
214726,1
214741,1
214739,1
214737,0
214731,0
214728,0
214759,0
214809,0
214734,1
214563,0
214804,1
214738,0
214596,1
214699,1
214590,0
214588,1
214584,1
214582,1
214579,1
214578,1
214575,1
214697,0
214742,0
214572,1
214571,1
214570,0
214736,1
214693,0
214826,0
214792,1
214802,1
214801,1
214765,0
214800,1
214798,0
214796,0
214790,0
214735,0
214789,0
214787,1
214782,0
214777,1
214773,1
214770,0
220603,1
220766,1
214732,1
214730,0
214718,1
221114,1
220926,1
220914,1
220910,0
220738,1
220724,1
220722,0
220721,0
220716,1
220712,0
214698,0
220686,0
220678,0
214723,1
221056,1
221060,1
221067,1
214713,1
221172,1
214710,1
221162,1
221158,0
221149,0
221146,1
221050,1
214716,0
221116,0
214714,1
221093,1
221092,1
221084,1
221079,0
214725,0
220658,0
220655,0
220835,1
220874,0
220868,0
220864,0
220854,1
220852,0
220844,0
220818,1
220880,0
220817,1
220812,1
220782,1
220781,1
220779,1
220777,0
220879,1
220885,0
220645,1
220618,0
214727,0
220634,0
220632,1
220630,0
220629,0
214729,0
220610,1
220896,0
220656,1
220746,1
220755,1
220757,1
220909,0
220907,0
214566,1
214681,1
221764,1
214872,1
214881,1
214880,1
214879,0
214878,1
214923,0
214874,1
214867,0
214863,1
214861,1
214859,1
214857,0
214856,1
214852,1
214690,1
214838,1
214883,0
214893,0
214899,1
215148,1
214686,1
214687,0
215179,0
214688,0
215162,1
214689,0
215144,1
214900,0
215208,1
215008,1
215007,0
215006,0
214905,0
214902,0
214691,1
214692,1
214554,0
214931,1
214957,1
214955,1
214951,0
214945,0
214943,1
214939,0
214543,1
215266,1
214824,1
214538,1
214194,1
214193,1
214191,1
214189,1
214187,0
214961,0
214962,1
214965,1
214991,1
214694,1
215003,0
215002,1
214998,1
214994,0
214993,0
214990,1
214968,1
214740,1
214984,0
214743,0
214980,0
214977,0
214973,0
214685,1
215207,1
215221,1
215136,0
214637,0
214626,0
214625,0
214622,0
214621,0
214620,0
214619,1
214611,0
214609,0
214608,1
214607,0
214636,0
214828,0
214673,0
214834,1
214604,1
214640,1
214672,0
214605,0
214548,1
214547,0
214544,1
214573,1
214670,0
214602,0
214665,1
214649,1
214661,0
214671,0
214657,0
214655,1
214654,1
214650,1
215119,0
214674,1
215111,0
214683,1
215073,1
215009,1
215134,1
215142,0
215264,1
215262,1
215249,1
214682,1
214684,0
215247,0
215245,0
215243,1
215240,0
215224,1
214695,1
215048,0
214675,1
215131,0
215099,0
214676,1
215085,0
215082,1
215079,0
214677,1
215076,0
215050,0
215065,0
215062,0
214678,0
214679,0
214680,0
215052,0
221174,0
214708,1
221194,0
221925,1
222213,0
222209,0
214910,1
222200,1
222197,0
214911,0
222193,1
222189,1
222188,1
214912,1
214913,1
222210,1
222025,1
222022,1
222021,1
222165,1
222220,0
222223,1
214935,1
222034,0
222033,1
214971,0
222071,0
222026,1
214937,1
214907,0
214909,1
214919,1
222258,1
214908,1
222241,0
222238,1
222235,1
221927,0
221920,1
221053,0
221919,0
221847,1
221937,0
214915,1
214916,0
222017,1
222011,0
222009,1
214917,0
214918,1
222003,1
221999,1
221996,0
221993,0
221990,1
214920,1
221781,1
221813,1
221815,1
221932,1
221912,1
221907,1
221895,1
221894,1
221889,1
221885,0
221864,0
221817,1
214914,1
221838,0
221836,0
221830,0
221826,1
221825,1
222041,1
222043,1
222049,1
214970,1
214952,1
221249,1
221247,1
221240,0
221236,0
221231,1
221283,1
221511,0
221356,1
214954,1
221504,1
221502,1
221496,1
221493,1
221491,1
221256,0
221259,0
221277,1
221321,1
221512,0
221508,0
221342,1
221340,0
221334,1
221327,1
214949,0
221279,0
221310,1
221306,1
221303,0
221294,1
214950,1
221292,0
221490,0
221483,0
221471,1
222095,1
222151,1
214966,1
222141,0
222121,1
222116,1
214967,0
222083,0
221770,1
222076,1
222158,1
222075,1
222070,1
222067,1
214969,1
222157,1
221766,1
214936,1
214959,0
221460,1
214956,0
221452,1
214958,0
221431,0
221425,1
221420,1
214964,0
214960,1
221411,1
221410,1
214963,1
221381,0
221451,1
221984,1
221982,1
221981,1
220056,1
220285,1
220270,0
220253,0
220248,0
220243,0
220227,1
220201,1
220192,1
220183,1
214702,1
214703,0
220177,0
220169,1
214704,1
220157,1
220289,0
220116,1
220115,0
220001,1
220048,0
220106,0
220045,1
214669,1
220015,1
220014,1
219993,0
220111,1
219980,0
219977,0
219976,1
214717,1
219968,0
220032,0
220156,0
220148,0
220142,0
220960,1
220988,1
220981,1
220979,1
220976,1
220970,0
220961,0
214707,0
220992,1
220952,1
220944,1
220938,1
220987,0
220930,0
221049,1
221044,0
220993,1
220135,1
220607,1
220134,1
220132,0
220117,1
220592,0
217686,1
220594,1
221040,0
214706,1
221032,1
214705,0
221012,0
221009,0
221005,1
221002,1
220053,0
214827,1
214934,1
220085,1
220424,0
220418,1
220415,1
220409,1
220475,1
220407,0
220405,0
220399,1
214925,0
220383,1
220378,1
220375,1
214926,1
214927,0
220337,1
220427,0
220451,0
220460,1
221947,0
221976,0
221974,1
221964,1
221960,1
221959,1
221956,1
221944,1
214924,1
221208,1
221206,1
214921,0
221197,1
220473,1
214922,1
220331,0
214928,0
220329,0
220315,1
220499,0
220494,1
220493,1
220492,1
220487,1
220533,1
220313,0
220513,1
214933,0
220102,1
220097,1
220096,0
214830,1
220093,0
220509,1
220521,0
220483,0
220571,0
220485,1
220585,0
220579,1
220578,0
214929,1
220572,0
220570,0
214932,0
220566,1
220560,0
214930,1
220484,0
220538,0
220526,1
222719,1
222718,1
222717,1
221481,1
221533,1
221534,0
221536,0
221537,0
221538,1
221540,1
221541,0
221543,1
221544,1
221515,1
221513,0
221546,0
221492,0
221478,1
221479,1
221532,0
221530,0
221514,1
221519,0
221610,0
221477,1
221528,1
221516,1
221517,1
221518,1
221520,0
221529,1
221521,1
221522,0
221523,1
221524,0
221525,0
221527,1
221480,1
221482,1
221580,1
221484,0
221545,0
221547,0
221609,0
221594,0
221582,0
221583,1
221584,1
221585,0
221587,1
221588,1
221589,0
221590,1
221591,1
221592,1
221593,1
221509,0
221507,1
221506,1
221510,1
221485,0
221486,1
221487,1
221488,1
221489,0
221494,1
221495,1
221505,0
221497,0
221498,1
221499,1
221500,1
221501,0
221503,1
221612,1
221709,1
221707,1
221705,1
221611,1
221727,0
221715,0
221716,1
221718,0
221719,1
221720,1
221721,0
221722,1
221723,0
221724,0
221725,0
221726,1
221728,1
221713,1
221677,0
221674,1
221641,0
221628,0
221621,0
221622,0
221624,0
221626,1
221642,1
221627,1
221629,1
221640,1
221631,1
221632,1
221633,1
221634,1
221635,1
221638,1
221729,0
221730,0
221731,1
221696,1
221689,0
221690,1
221691,1
221693,0
221695,0
221711,1
221697,1
221686,0
221698,0
221699,0
221700,1
221701,0
221702,0
221703,1
221687,1
221685,1
221732,1
221739,1
221733,1
221734,1
221735,1
221736,1
221737,1
221738,1
221714,0
221684,0
221712,1
221678,1
221694,1
221679,1
221681,1
221682,1
221595,1
221596,1
223024,1
223049,1
222960,0
222962,1
222996,1
223000,1
222931,1
223050,1
223037,1
223038,1
223039,1
223042,1
223043,0
223044,1
223045,0
223046,1
223047,1
222959,0
222958,1
222956,0
222947,0
222940,1
222941,1
222942,1
222943,0
222944,0
222945,0
222949,1
222955,1
222963,0
222950,0
222951,1
222952,1
222953,1
222954,1
223048,1
223051,0
221598,1
223034,1
223005,1
223006,1
223007,0
223008,0
223009,1
223010,1
223011,0
223013,1
223015,1
223032,1
223016,1
223017,1
223018,1
223019,1
223021,1
223004,1
223003,1
223002,1
223059,1
223052,0
223054,1
223055,1
223056,1
223057,1
223058,1
223060,1
223014,0
223061,1
223063,1
223064,1
223035,0
223033,0
223001,0
222939,0
222938,1
222937,0
222934,1
221556,1
221557,1
221558,1
221559,0
221560,0
221562,0
221565,1
221578,1
221566,0
221567,1
221568,1
221569,1
221570,1
221571,0
221572,1
221554,1
221552,0
221551,1
221606,1
221599,1
221600,0
221601,0
221602,0
221604,0
221605,0
221607,0
221550,1
221608,1
221581,1
221579,1
221548,1
221563,0
221549,1
221573,0
221575,1
221576,1
222992,1
222986,1
222987,0
222988,1
222989,1
222990,1
222991,1
222993,1
222966,1
222994,1
222995,0
222967,1
222965,1
222997,0
222948,1
222985,0
222984,0
221577,1
222970,1
222278,0
222279,0
222280,1
222983,0
222968,1
222969,0
222971,1
222982,0
222974,1
222975,0
222976,1
222977,0
222979,1
222980,1
221620,0
221619,1
221618,1
221467,1
221448,1
221449,1
221450,1
221453,0
221454,0
221455,1
221456,1
221457,0
221458,1
221461,0
221444,1
221462,0
221463,0
221464,1
221465,1
221447,1
221446,1
221459,1
221374,0
221380,1
221369,1
221370,1
221371,1
221372,0
221373,1
221375,1
221353,0
221376,1
221377,1
221378,1
221379,0
221409,0
221413,1
221466,1
221468,1
221617,1
221469,1
221429,0
221442,0
221430,0
221432,0
221433,1
221434,1
221435,0
221436,1
221437,0
221438,0
221439,1
221440,1
221441,1
221354,1
221352,1
221427,1
221426,0
221424,0
221428,0
221470,0
221472,0
221473,0
221445,1
221443,0
221414,1
221415,0
221423,1
221416,1
221417,0
221418,0
221419,1
221421,0
221422,0
221368,1
221366,0
221365,1
221364,1
222103,1
222104,1
222105,0
222106,1
222107,1
222108,1
222109,1
222110,0
222111,0
222112,1
222113,0
221743,1
221742,1
221741,1
221396,1
222114,1
222102,0
222100,1
222090,0
222144,1
222118,0
222115,1
222088,1
222101,1
222089,1
222091,0
222099,0
222092,1
222093,1
222094,0
222096,0
222097,1
222098,0
221385,0
221386,0
221387,1
221355,1
221407,0
221408,1
221384,1
221382,0
221412,0
221367,1
221357,0
221405,0
221358,1
221359,0
221360,1
221361,0
221362,0
221363,1
221406,0
221404,1
221388,1
221395,1
221389,0
221390,0
221391,0
221392,0
221393,0
221394,1
221397,1
221403,1
221383,1
221398,1
221399,0
221400,1
221401,1
221402,1
221475,1
221269,0
221257,1
221344,1
221300,0
221301,1
221304,1
221318,1
221305,0
221307,1
221308,1
221309,1
221311,1
221312,0
221313,1
221314,1
221315,1
221316,1
221317,0
221299,1
221298,1
221297,0
221319,1
221346,1
221347,0
221348,0
221349,0
221350,1
221322,1
221288,0
221296,0
221302,0
221289,0
221290,1
221291,0
221293,0
221295,0
221474,1
221476,1
221740,1
221645,0
221668,1
221669,0
221670,1
221671,0
221672,0
221673,1
221643,1
221665,0
221675,1
221625,1
221613,1
221614,0
221615,1
221616,0
221667,0
221664,1
221660,0
221655,0
221647,1
221648,1
221651,0
221652,1
221653,1
221654,0
221656,1
221663,1
221657,0
221658,1
221659,1
221661,0
221644,1
221662,0
221345,1
221343,0
221258,1
221341,1
221280,1
221281,0
221282,1
221284,0
221255,0
221253,1
221286,0
221235,0
221223,1
221224,1
221225,1
221226,0
221227,1
221228,1
221229,0
221278,1
221276,0
221275,0
221266,1
221260,0
221261,1
221262,1
221263,1
221264,0
221265,1
221267,1
221274,1
221268,0
221270,1
221254,1
221271,0
221272,1
221273,1
221230,1
221232,1
221233,1
221331,1
221324,1
221325,1
221326,0
221328,1
221329,0
221330,1
221332,1
221336,0
221333,1
221335,1
221337,1
221320,1
221338,0
221339,1
221323,0
221351,0
221234,0
221243,1
221237,1
221252,1
221238,0
221239,1
221241,1
221242,1
221244,1
221287,1
221245,1
221246,1
221248,1
221250,0
221251,1
221285,1
223023,1
223025,1
222716,0
222509,0
222426,1
222427,1
222428,0
222429,1
222430,1
222431,1
222432,1
222433,0
222434,0
222435,1
222468,0
222470,1
222408,0
222519,1
222507,1
222424,0
222436,0
222423,1
222412,0
222441,0
222437,1
222469,1
222422,1
222410,0
222411,1
222414,0
222421,1
222415,0
222416,1
222417,0
222418,0
222419,0
222420,0
222508,0
222510,0
222489,1
222512,1
222531,0
222506,0
222503,1
222471,1
222485,1
222472,1
222473,1
222474,0
222475,0
222476,1
222477,1
222479,1
222480,1
222481,1
222482,0
222530,1
222529,0
222528,1
222520,0
222513,1
222514,1
222515,0
222516,1
222517,0
222518,1
222504,1
222527,0
222521,1
222522,1
222523,1
222524,0
222525,1
222526,1
222467,0
222466,1
222465,1
222464,0
223163,0
223134,1
223148,0
223135,1
223136,1
223137,1
223139,1
223140,1
223141,1
223142,1
223143,0
223144,0
223146,0
223147,1
223149,1
223165,0
223191,1
223190,0
223181,1
223173,1
223174,1
223176,1
223177,1
223180,1
223164,0
223182,0
223189,0
223183,0
223184,0
223185,1
223186,1
223187,0
223188,0
223162,1
223150,1
223151,1
222439,1
222449,0
222450,1
222451,1
222452,1
222454,1
222456,1
222457,0
222446,1
222458,1
222459,1
222460,1
222461,0
222462,0
222463,1
222447,1
222445,0
223152,0
223159,1
223153,0
223154,0
223155,0
223156,1
223157,0
223158,1
223160,0
222444,0
222799,1
222797,0
222281,1
222455,0
222442,1
222443,0
222484,0
222502,1
223027,1
222355,0
222403,0
222404,1
222405,1
222379,0
222377,1
222344,1
222358,1
222345,0
222346,1
222348,0
222349,1
222350,1
222351,1
222352,0
222353,0
222402,0
222401,1
222400,1
222390,1
222383,1
222384,1
222385,1
222386,1
222387,1
222388,1
222392,1
222399,1
222394,1
222378,1
222395,1
222396,0
222397,1
222398,1
222354,0
222356,0
222491,1
222359,1
222699,1
222700,1
222701,1
222702,1
222703,1
222704,1
222705,0
222707,1
222708,1
222710,1
222695,1
222711,1
222712,1
222713,1
222715,1
222698,1
222697,1
222709,1
222366,1
222376,1
222360,0
222361,0
222363,0
222364,1
222365,1
222367,1
222796,1
222370,1
222373,1
222374,1
222375,1
222532,0
222534,1
222382,0
222381,1
222380,0
222393,1
222316,1
222318,0
222319,1
222320,0
222321,1
222322,1
222323,0
222325,1
222309,0
222326,1
222327,1
222328,1
222329,1
222332,0
222334,0
222315,1
222314,1
222313,1
222498,0
222492,1
222493,1
222494,0
222495,1
222496,0
222497,0
222499,0
222312,0
222500,0
222501,1
222409,0
222407,1
222533,1
222324,1
222335,0
222336,0
222337,1
222302,1
222296,1
222297,1
222298,1
222299,1
222300,1
222301,0
222303,0
222294,0
222304,1
222305,1
222306,0
222341,0
222343,1
222406,1
222307,1
222292,1
222338,0
222283,0
222339,1
222311,1
222308,0
222342,0
222293,0
222282,1
222284,1
222291,1
222285,1
222286,0
222287,1
222288,1
222289,0
222290,1
223172,0
223171,0
223170,0
222888,0
222872,1
222873,0
222874,1
222875,0
222876,1
222877,1
222878,1
222879,1
222880,1
222881,1
222883,0
222896,1
222884,1
222885,0
222886,1
222871,1
222882,1
222870,0
222920,0
222915,0
222898,1
222916,0
222917,1
222918,1
222919,0
222921,0
222897,0
222923,1
222924,0
222925,0
222926,1
222927,0
222899,1
222887,0
222889,0
223169,1
222890,0
223244,1
223246,0
223230,1
223247,0
223248,0
223250,0
223251,1
223252,1
223254,0
223255,0
223256,0
223257,1
223258,1
223260,0
223231,0
223243,1
223242,1
223241,1
222798,1
222891,1
222893,0
222894,1
222895,0
223065,1
223067,1
223245,0
223240,1
223232,1
223233,0
223234,0
223236,1
223238,0
223239,1
222913,0
222912,1
222911,1
222910,1
222837,1
222855,0
222856,1
222857,0
222858,1
222859,1
222860,1
222861,1
222862,1
222863,1
222864,1
222865,1
222838,0
222836,0
222868,1
222854,1
222852,1
222850,1
222839,1
223028,1
223029,1
222933,1
222929,1
223066,1
222853,0
222840,1
222849,0
222841,1
222842,0
222843,1
222844,0
222845,1
222846,1
222816,0
222801,1
222802,0
222914,1
222830,1
222831,1
222833,0
222867,1
222869,0
222928,1
222900,1
222828,1
222901,1
222903,0
222906,1
222907,0
222908,0
222909,1
222829,1
222826,1
222804,1
222814,1
222806,0
222807,1
222809,1
222810,1
222811,1
222813,1
222815,1
222825,0
222819,0
222834,1
222820,1
222821,1
222822,1
222824,0
223229,1
223262,1
223211,1
223282,0
223111,0
223112,0
223113,1
223115,0
223101,0
223117,0
223119,1
223122,1
223123,1
223124,1
223125,0
223126,1
223127,1
223128,1
223129,1
223110,1
223109,1
223108,1
223195,1
223284,1
223285,1
223287,0
223288,0
223289,1
223290,0
223193,0
223107,1
223068,0
223114,1
223103,1
223104,1
223105,0
223106,1
223130,1
223102,0
223100,1
223095,0
223087,1
223089,1
223090,1
223091,0
223092,1
223094,0
223131,1
223085,0
223133,0
223192,0
223178,1
223166,1
223167,1
223168,0
223086,1
223084,0
223132,1
223075,1
223081,1
223069,0
223071,0
223072,1
223073,1
223074,1
223076,1
223083,1
223077,1
223078,0
223079,1
223080,0
223082,0
223097,0
223283,1
223281,1
223196,1
223280,1
223221,1
223222,1
223223,0
223224,1
223225,1
223261,0
223263,1
223194,1
223306,0
223295,0
223296,0
223297,0
223298,1
223299,1
223300,1
223219,1
223217,0
223216,1
223205,1
223198,1
223199,0
223200,1
223202,1
223203,1
223204,0
223206,1
223215,1
223209,0
223210,1
223212,1
223226,0
223213,0
223214,1
223301,0
223302,0
223303,0
223271,0
223265,1
223266,1
223267,1
223268,1
223269,0
223270,1
223272,1
223264,0
223273,0
223274,1
223275,1
223278,0
223291,0
223279,0
223277,0
223292,1
223304,1
223314,0
223305,1
223307,1
223293,0
223308,1
223309,0
223312,1
223315,1
223294,1
223316,1
223317,0
223318,0
223320,1
223321,0
223322,0
211972,1
226890,1
226339,1
226528,1
226527,1
226551,0
226553,1
226575,1
226574,1
226573,1
226572,0
226571,0
226570,0
226569,1
226568,1
226567,0
226566,0
226552,0
226565,0
226563,0
226562,1
226561,0
226560,1
226559,0
226558,1
226557,0
226556,0
226555,1
226554,1
226564,1
226526,1
226538,1
226529,0
226524,0
226530,0
226818,0
226817,1
226816,1
226815,1
226684,0
226683,1
226682,1
226681,1
226549,1
226548,1
226547,1
226546,0
226545,0
226544,1
226543,0
226542,1
226541,1
226540,1
226550,1
226539,1
226537,0
226536,1
226535,1
226534,1
226533,1
226532,1
226531,0
226525,0
226496,1
226646,1
226518,0
226516,1
226515,0
226514,1
226513,1
226512,1
226511,0
226510,1
226509,1
226508,0
226507,0
226506,0
226505,0
226504,0
226503,1
226502,1
226501,0
226576,0
226056,1
226577,0
226579,1
226654,0
226653,1
226652,0
226651,1
226650,0
226649,1
226648,0
226517,1
226519,0
226495,1
226520,1
226494,1
226493,0
226492,1
226491,0
226490,0
226489,0
226488,1
226487,1
226497,1
226486,1
226484,0
226483,1
226482,1
226481,1
226480,0
226479,0
226478,0
226477,1
226476,1
226475,0
226485,1
226498,1
226499,1
226500,0
226523,1
226522,1
226521,1
226819,1
226820,1
226821,1
226860,1
226858,1
226857,1
226856,0
226855,1
226854,1
226864,0
226853,1
226851,1
226850,1
226849,1
226848,1
226847,0
226846,0
226845,1
226844,1
226843,0
226842,0
226852,0
226841,1
226865,0
226867,0
226889,0
226888,0
226887,0
226886,0
226885,0
226884,1
226859,0
226861,1
226822,1
226862,1
226732,0
226731,0
226730,1
226729,0
226728,1
226727,1
226726,1
226725,1
226724,1
226723,0
226709,1
226722,0
226720,1
226719,1
226718,0
226717,1
226716,0
226715,1
226714,1
226713,1
226712,1
226711,0
226721,1
226786,1
226787,0
226788,1
226863,1
226883,1
226882,0
226881,0
226880,0
226796,0
226795,0
226794,0
226793,1
226792,1
226791,1
226790,0
226789,0
226799,1
226812,1
226813,1
226814,1
226837,0
226836,0
226835,0
226834,0
226833,1
226832,1
226831,1
226830,0
226829,0
226828,1
226827,0
226826,1
226825,1
226824,0
226823,0
226797,1
226798,1
226800,1
226878,0
226866,0
226879,1
226877,0
226876,0
226875,0
226874,0
226873,0
226872,0
226871,0
226870,1
226869,0
226868,0
226840,0
226811,0
226839,1
226838,0
226810,0
226809,1
226808,0
226807,1
226806,0
226805,1
226804,1
226803,0
226802,0
226801,0
226647,1
226645,1
226708,1
226016,1
226013,1
226012,0
226011,1
226010,1
226009,1
226008,0
226007,1
226006,1
226005,1
226015,0
226004,1
226028,1
226030,0
226052,1
226051,0
226050,0
226049,0
226048,0
226047,0
226046,1
226045,1
226044,1
226043,0
226029,1
226042,1
226040,1
226039,0
226014,0
226027,1
226037,0
226017,0
225938,0
225924,0
225937,0
225935,1
225934,1
225933,1
225932,0
225931,1
225930,1
225929,1
225928,0
225927,1
225926,0
225936,1
225948,1
225949,1
225950,1
225951,0
226026,0
226025,1
226024,1
226023,0
226022,1
226021,0
226020,1
226019,1
226018,1
226038,0
226036,0
226655,0
225952,1
225975,1
225976,1
225977,1
226000,1
225999,1
225998,0
225997,1
225996,1
225995,1
225994,1
225993,1
225992,0
225991,1
225990,1
225989,1
225988,0
225987,1
225986,1
225985,0
225984,0
225983,0
225982,0
225981,1
225980,1
225979,1
225978,0
226054,0
225962,0
225953,1
226035,0
225954,1
226034,0
226033,0
226032,1
226031,0
226041,1
226003,0
226002,1
226001,1
225973,1
225972,0
225971,0
225970,0
225969,1
225968,1
225967,1
225966,0
225965,0
225964,0
225974,1
225963,0
225961,1
225960,0
225959,1
225958,1
225957,1
225956,1
225955,1
225939,0
225940,0
225941,0
226666,1
226664,0
226663,1
226662,0
226661,1
226660,1
226659,0
226669,0
226631,1
226630,0
226629,0
226601,1
226600,1
226599,0
226598,1
226597,1
226596,1
226595,0
226594,0
226593,1
226592,1
226602,1
226591,1
226589,1
226588,0
226587,1
226586,1
226585,1
226665,1
226667,1
225942,0
226668,1
226644,1
226642,1
226641,1
226640,1
226639,1
226638,1
226637,1
226636,1
226635,0
226634,1
226633,1
226643,1
226632,1
226656,0
226658,1
226680,1
226679,1
226678,1
226677,0
226676,1
226675,1
226674,1
226673,0
226672,1
226671,1
226657,0
226670,0
226584,0
226583,1
226582,1
226581,0
226053,0
225921,1
225920,1
225919,1
225918,1
225917,1
225916,1
225915,1
225914,0
225913,1
225912,0
225922,1
225910,1
225908,1
225907,0
225906,1
225905,1
225904,1
225903,1
225909,1
225923,1
225925,1
225947,1
225946,0
225945,1
225944,1
225943,1
226055,1
226578,1
226606,1
226621,0
226580,0
226590,1
226603,1
226604,0
226605,1
226628,0
226627,1
226626,1
226625,1
226624,0
226623,0
226622,1
226620,1
226607,0
226619,0
226618,1
226617,1
226616,1
226615,0
226614,0
226613,1
226612,1
226611,1
226610,1
226609,1
226608,1
226710,1
226734,1
226338,0
226420,1
226391,0
226390,1
226389,0
226388,1
226387,1
226386,1
226385,0
226384,0
226383,0
226382,1
226392,1
226381,0
226379,1
226378,1
226377,0
226376,1
226375,1
226374,1
226373,0
226372,0
226371,0
226370,0
226380,1
226393,1
226394,1
226395,1
226418,1
226419,1
226421,1
226416,0
226459,1
226423,1
226433,1
226422,1
226446,1
226448,1
226470,1
226469,1
226468,1
226467,1
226466,0
226465,0
226464,1
226463,1
226462,1
226461,1
226447,1
226460,0
226458,1
226457,1
226456,1
226455,0
226454,1
226453,1
226452,0
226451,0
226450,1
226449,1
226417,0
226415,1
226146,0
226123,1
226121,0
226131,1
226120,1
226118,0
226117,1
226116,1
226115,1
226114,1
226113,1
226112,1
226111,1
226110,1
226109,1
226119,1
226108,0
226132,1
226134,0
226156,0
226155,1
226154,1
226153,0
226152,1
226151,1
226150,1
226149,1
226148,1
226147,1
226122,0
226124,1
226414,1
226125,1
226413,1
226412,1
226411,1
226410,0
226409,0
226408,1
226407,0
226406,1
226405,0
226404,1
226403,1
226402,1
226401,1
226400,0
226399,1
226398,0
226397,0
226396,0
226265,1
226471,1
226264,0
226262,1
226130,0
226129,1
226128,1
226127,0
226126,0
226424,1
226425,0
226426,1
226360,0
226358,1
226357,0
226356,1
226342,1
226355,0
226353,0
226352,1
226351,1
226350,0
226349,0
226348,0
226347,0
226346,1
226345,0
226344,0
226354,0
226366,1
226316,0
226314,1
226287,1
226286,1
226285,0
226284,0
226283,0
226282,1
226281,1
226280,0
226359,1
226361,0
226427,0
226362,1
226337,0
226336,1
226335,0
226334,1
226333,1
226332,0
226331,1
226330,1
226340,0
226329,1
226327,0
226326,0
226325,1
226324,0
226323,1
226322,0
226321,0
226320,0
226319,1
226318,1
226328,1
226317,0
226341,1
226343,1
226365,0
226364,1
226363,0
226279,1
226278,1
226288,0
226277,0
226297,1
226296,1
226295,0
226294,1
226293,0
226292,1
226302,1
226367,0
226368,1
226369,1
226444,0
226443,0
226442,1
226441,0
226440,1
226439,1
226438,0
226437,1
226436,0
226435,0
226445,0
226434,0
226432,1
226431,1
226430,0
226429,0
226428,0
226298,0
226299,1
226300,1
226289,1
226275,1
226274,1
226273,0
226272,1
226271,1
226270,0
226269,1
226268,0
226267,1
226266,1
226276,1
226315,1
226291,0
226301,1
226313,0
226312,0
226311,0
226310,1
226309,0
226308,0
226307,1
226306,0
226305,0
226304,1
226290,0
226303,1
226133,1
226144,0
226695,0
226199,0
226197,1
226196,0
226195,1
226194,0
226193,1
226192,1
226191,0
226190,1
226189,0
226188,1
226187,0
226263,0
226472,0
226473,1
226474,1
226758,0
226757,1
226756,0
226755,1
226754,1
226753,0
226752,1
226751,1
226750,1
226749,1
226759,0
226748,0
226198,1
226200,1
226745,1
226201,1
226175,1
226174,1
226173,0
226183,1
226172,1
226170,0
226169,1
226168,0
226167,0
226166,1
226165,1
226164,0
226163,1
226162,1
226161,1
226171,1
226184,1
226185,0
226186,1
226209,1
226208,1
226207,0
226206,1
226205,1
226204,0
